Datetime (UTC),trend_mstl,resid_mstl,seasonal_seasonal_24,seasonal_seasonal_168
2024-01-02 10:00:00,580.4611536532432,1.6214033761170867,-3.939315272478417,-0.7732417568818322
2024-01-02 11:00:00,580.4633933952585,1.8681171292156478,-1.8976450285487432,-1.4938654959254538
2024-01-02 12:00:00,580.4657194537742,1.5058069138298151,-6.291182331806357,-2.5803440357977268
2024-01-02 13:00:00,580.4681324453022,1.4861726263491164,-5.81944689486601,-1.814858176785316
2024-01-02 14:00:00,580.4706329384585,1.2165815072690975,-2.525950779032889,-1.2212636666946182
2024-01-02 15:00:00,580.473221456153,1.4157731262051811,-2.4333253958320475,-1.6056691865261086
2024-01-02 16:00:00,580.4758984786519,0.4514979451500949,4.073420647477518,-2.0808170712795655
2024-01-02 17:00:00,580.478664444701,0.026259086559775824,1.6108178811439626,0.5642585875951494
2024-01-02 18:00:00,580.4815197689481,-0.6733282099241933,3.8838243055007378,0.5579841354752493
2024-01-02 19:00:00,580.4844648565053,-0.7293962216346017,3.016563169009861,0.43836819611952393
2024-01-02 20:00:00,580.4875001173767,0.3212357930968892,1.9458899246192356,0.6553741649071355
2024-01-02 21:00:00,580.4906259655598,0.5256864968173431,1.4585194026634165,0.45516813495932845
2024-01-02 22:00:00,580.4938427990548,0.5122776157462567,1.8994671035906578,0.22441248160827482
2024-01-02 23:00:00,580.4971509908622,-0.31051914471026976,2.8582303436556478,-0.034862189807627994
2024-01-03 00:00:00,580.5005508912212,0.845360485606534,1.4167815003102402,1.707307122862105
2024-01-03 01:00:00,580.5040428365745,1.2247189772401725,-0.22287733846943764,-0.06588447534522293
2024-01-03 02:00:00,580.5076271304918,3.544188877937131,-0.26843770833259384,0.35662169990374354
2024-01-03 03:00:00,580.5113040228265,3.1529077950276587,0.5253551887740355,-0.42956700662822894
2024-01-03 04:00:00,580.515073674777,2.679222103982852,1.2340530079646477,-1.6583487867245215
2024-01-03 05:00:00,580.5189361545747,2.889091302986685,-1.0004564968662888,-2.917570960695061
2024-01-03 06:00:00,580.5228914418898,2.366568123392426,1.442803634181218,-2.4622631994634725
2024-01-03 07:00:00,580.5269394262112,2.156378246406007,-0.6607070655655876,-1.2426106070516982
2024-01-03 08:00:00,580.5310799118222,1.7832076931478014,2.8551910180619426,-1.6094786230320566
2024-01-03 09:00:00,580.5353126218788,1.1937701372138463,-0.8155190188378656,-1.0735637402547515
2024-01-03 10:00:00,580.5396372050733,1.2718494297981806,-3.9431560325380093,-1.5183306023334782
2024-01-03 11:00:00,580.5440532441971,0.29614496471958773,-2.159046837895014,-2.6711513710216477
2024-01-03 12:00:00,580.5485602594257,1.6435853308543074,-6.687526234127277,-2.3746193561527633
2024-01-03 13:00:00,580.5531577170779,2.3475033631871156,-6.426116194572713,-2.244544885692208
2024-01-03 14:00:00,580.5578450065507,1.6474893826240304,-3.248502017438881,-1.3068323717358692
2024-01-03 15:00:00,580.5626214239878,1.9278094176609102,-3.0773339014519294,-0.3530969401968586
2024-01-03 16:00:00,580.567486176078,1.807772374462047,3.463883432804082,-0.7191419833441439
2024-01-03 17:00:00,580.572438375747,2.5903096363908844,1.3285979064269533,0.708654081435233
2024-01-03 18:00:00,580.5774770367498,0.6906787441422466,3.6519175855063364,3.049926633601623
2024-01-03 19:00:00,580.5826010664646,0.9326115358810512,2.912278452983293,3.3925089446711434
2024-01-03 20:00:00,580.5878092882504,0.9377799983805062,1.9148715246196801,2.2795391887494403
2024-01-03 21:00:00,580.5931004415788,0.40361237059596533,1.2724945500298799,1.820792637795253
2024-01-03 22:00:00,580.598473179856,-0.14124467750298209,1.876594881087474,-0.03382338344060622
2024-01-03 23:00:00,580.6039260786156,-0.5910368934642065,2.904812605654771,-0.7477017908062151
2024-01-04 00:00:00,580.6094576462788,-2.269951328532443,1.2269745806094299,0.6935191016442933
2024-01-04 01:00:00,580.6150663386006,-1.293924826804414,-0.22798777523779817,0.3768462634416295
2024-01-04 02:00:00,580.6207505823244,-1.9921348743000635,0.34400051076880206,0.1273837812069975
2024-01-04 03:00:00,580.626508767997,-2.0400060912787694,1.264961784473431,-0.7814644611917649
2024-01-04 04:00:00,580.6323392560304,-0.7850659846913004,2.146363377072331,-1.7836366484114365
2024-01-04 05:00:00,580.6382403737047,-0.5941154283459582,-0.17240807589492935,-2.2217168694637826
2024-01-04 06:00:00,580.6442103916349,-1.4222931682838862,2.018820606323532,0.06926217032539912
2024-01-04 07:00:00,580.6502475159373,-2.6491533364156794,-0.365282668917572,0.25418848939589744
2024-01-04 08:00:00,580.6563499039678,-1.472351932579386,3.062367060503278,0.19363496810829167
2024-01-04 09:00:00,580.662515680864,-0.9686073152885228,-0.7978314164016423,0.23392305082617726
2024-01-04 10:00:00,580.6687429220244,-0.9826430620147448,-3.94037221479724,0.23427235478755
2024-01-04 11:00:00,580.6750296370856,-1.1357989285160102,-2.429000930989788,-0.000229777579746359
2024-01-04 12:00:00,580.6813737654458,-0.5621650834791581,-7.073579747134679,1.9443710651680581
2024-01-04 13:00:00,580.687773173144,-1.1124939128728784,-7.0094261047434525,1.584146844472249
2024-01-04 14:00:00,580.6942256417536,0.2510562677074404,-3.9464724261467476,1.4211905166856158
2024-01-04 15:00:00,580.7007288653867,-0.26696851766746477,-3.7021448548710914,1.7783845071518305
2024-01-04 16:00:00,580.7072804248571,0.12730254692951348,2.8532801448979987,1.1421368833154246
2024-01-04 17:00:00,580.7138777832804,-1.4402334464932665,1.057483639128557,3.2088720240842026
2024-01-04 18:00:00,580.7205182821419,-1.2063896511094754,3.423182038256169,3.712689330711324
2024-01-04 19:00:00,580.727199162949,-2.159084112006667,2.821538393779883,3.51034655527783
2024-01-04 20:00:00,580.7339175700769,-1.041693147459796,1.8919963701669749,2.5857792072158743
2024-01-04 21:00:00,580.7406705576653,-1.1607895389797704,1.1143905268676606,3.1257284544468944
2024-01-04 22:00:00,580.7474550691876,-0.8042485537343964,1.859417418836206,3.6873760657106134
2024-01-04 23:00:00,580.7542679271648,0.016394537705764378,2.953488908430665,3.45584862669869
2024-01-05 00:00:00,580.7611058158476,-3.6296831118173714,1.045459944293232,4.253117351676478
2024-01-05 01:00:00,580.7679652713455,-2.930946775572579,-0.2393834233480361,3.3523649275751897
2024-01-05 02:00:00,580.7748427366445,-2.080847274922462,0.9319256045348769,2.8040789337431002
2024-01-05 03:00:00,580.7817345622359,-1.7967001759408276,1.9875643942948042,1.0074012194101407
2024-01-05 04:00:00,580.7886369840137,-1.9924377419612256,3.0349222286458355,1.0988785293015746
2024-01-05 05:00:00,580.7955461104957,-2.9973224295572436,0.6277244088203873,2.024051910241192
2024-01-05 06:00:00,580.8024579255492,-2.081079082932547,2.5539257271446414,2.5246954302387152
2024-01-05 07:00:00,580.8093683005355,-1.4511075010329932,-0.11254977456559608,2.7342889750631323
2024-01-05 08:00:00,580.8162729760462,0.2906918444608664,3.245942758571296,1.857092420921667
2024-01-05 09:00:00,580.8231675297559,-1.4946365726509612,-0.7822614330090392,1.8037304759040624
2024-01-05 10:00:00,580.8300473355615,-2.128638514802674,-3.9313165035648767,3.1299076828059995
2024-01-05 11:00:00,580.8369075935882,-0.31870645667243025,-2.700803161146305,3.7326020242304665
2024-01-05 12:00:00,580.8437433418816,-1.759458816200322,-7.440594051535223,4.016309525853943
2024-01-05 13:00:00,580.8505494229765,-1.7812694594903178,-7.563338666961536,3.7640587034752824
2024-01-05 14:00:00,580.8573205078933,-1.508343168736019,-4.593106366684577,3.2041290275273053
2024-01-05 15:00:00,580.864051107087,-1.7657581667319846,-4.290459714867209,2.6021667745122015
2024-01-05 16:00:00,580.8707355714567,-1.1322020797538244,2.273339289783898,3.138127218513248
2024-01-05 17:00:00,580.8773681026074,-1.443532033386873,0.8063156306828767,4.669848300096499
2024-01-05 18:00:00,580.8839427536559,-1.6530600526973558,3.2122615370717384,3.9968557619697105
2024-01-05 19:00:00,580.8904534539803,-1.6789325310717231,2.751613261787371,4.566865815304076
2024-01-05 20:00:00,580.896894044421,-1.427909187298951,1.8873248491797334,3.543690293698217
2024-01-05 21:00:00,580.9032583145424,-2.7140953798914325,0.9880841485504795,3.292752916798521
2024-01-05 22:00:00,580.9095400523875,-1.3833058703991128,1.8647495636788283,3.719016254332786
2024-01-05 23:00:00,580.9157331317019,-1.5180377358603891,3.0364923546402145,3.665812249518283
2024-01-06 00:00:00,580.921831565442,0.45329596254021,0.9535501689054735,2.5213223031123064
2024-01-06 01:00:00,580.9278295823528,-0.18133996819449294,-0.15391449090227394,4.1974248767439155
2024-01-06 02:00:00,580.933721685246,-0.9796289283224269,1.4165868970220807,4.62932034605432
2024-01-06 03:00:00,580.9395028043912,-0.5450703407631181,2.6429060794537875,5.4226614569181715
2024-01-06 04:00:00,580.9451685031224,-1.4455177608699614,3.8181495477817413,6.172199709965733
2024-01-06 05:00:00,580.9507151924523,-1.6982819524619117,1.3064593799107838,6.121107380098755
2024-01-06 06:00:00,580.9561404203943,-0.3120777688259295,3.0144046636036985,4.68153268482792
2024-01-06 07:00:00,580.9614431841021,-0.2399687605834515,0.023175091825434296,5.34535048465593
2024-01-06 08:00:00,580.9666242341297,-1.3711512802327661,3.38041198397537,3.9241150621277416
2024-01-06 09:00:00,580.9716864697602,-1.5152061169374065,-0.7024290060407019,2.7059486532179284
2024-01-06 10:00:00,580.9766354338295,-1.6385788751458676,-3.9099434739210364,0.9318869152374096
2024-01-06 11:00:00,580.9814798213253,-2.436203732903323,-2.9260373720924306,0.220761283670519
2024-01-06 12:00:00,580.9862320043802,-3.7137905194203995,-7.808473963212461,0.16603247825259035
2024-01-06 13:00:00,580.9909085771613,-4.451664755013326,-8.137478647036874,0.5282348248888927
2024-01-06 14:00:00,580.9955308592791,-4.916022248058425,-5.228013510241746,0.4185048990210124
2024-01-06 15:00:00,581.0001252543539,-3.7208918900690833,-4.913129121202579,0.7338957569178066
2024-01-06 16:00:00,581.0047233640968,-3.0106074223856467,1.7063882779652317,0.5994957803236748
2024-01-06 17:00:00,581.0093617117599,-4.770815516661628,0.5544771534838263,-3.3730233485820924
2024-01-06 18:00:00,581.0140809483164,-3.3926198993988237,3.068514985275723,-1.7599760341932702
2024-01-06 19:00:00,581.0189243718038,-3.9361713976600186,2.748082780148954,-2.430835754292779
2024-01-06 20:00:00,581.023935393045,-4.745304956618156,1.887771517976549,-2.3564019544035233
2024-01-06 21:00:00,581.0335332295153,-4.0915132726100865,0.8832752503896882,-3.5452952072949477
2024-01-06 22:00:00,581.0429643118508,-4.773863744191203,1.9113808577555154,-3.5704814254150574
2024-01-06 23:00:00,581.0522279216839,-4.393491433000804,3.218299196620025,-1.4870356853031397
2024-01-07 00:00:00,581.0613246823613,-2.5959141089819013,1.0830988746780492,-4.878509448057478
2024-01-07 01:00:00,581.0702562406846,-0.2162248631714192,-0.12093282760874761,-6.253098549904366
2024-01-07 02:00:00,581.0790249644668,-0.5328637376267125,1.6741725772751628,-7.520333804115221
2024-01-07 03:00:00,581.0876335785379,-1.9831951374345635,3.205734519965033,-3.530172961068416
2024-01-07 04:00:00,581.0960847118895,-0.6425884850513057,4.427582547366816,-2.89107877420497
2024-01-07 05:00:00,581.1043804728636,0.6454747364974764,1.8763950339979871,-1.2462502433589833
2024-01-07 06:00:00,581.1125223827615,-0.15801367167614444,3.228302462948623,-3.1828111740340423
2024-01-07 07:00:00,581.1205119700247,-1.872815763152289,0.02927640578491531,-1.896972612657363
2024-01-07 08:00:00,581.1283505949569,-2.3777408001186586,3.454499463118371,-4.7151092579566765
2024-01-07 09:00:00,581.136039530977,-1.3943192077769027,-0.5148458204869916,-1.3168745027130704
2024-01-07 10:00:00,581.1435806059421,-1.2738568012207452,-3.612998323393851,-3.2467254813275725
2024-01-07 11:00:00,581.150975978391,-1.0648067786577258,-2.8770371817825873,-2.619132017950582
2024-01-07 12:00:00,581.1582277553543,-0.8116952332893561,-7.954263437906796,-0.5422690841582484
2024-01-07 13:00:00,581.165337797347,-1.5148532494943083,-8.465234573512648,0.394750025660055
2024-01-07 14:00:00,581.1723082562172,-3.3200899134444626,-5.542678559788965,-0.36953978298372187
2024-01-07 15:00:00,581.1791418328415,-2.6093410218693407,-5.347878920510738,-1.201921890461464
2024-01-07 16:00:00,581.1858416635179,-2.835082154968177,1.198405291711082,-1.509164800260793
2024-01-07 17:00:00,581.1924115476809,1.6685084485565085,0.05751960981140168,-5.868439606048805
2024-01-07 18:00:00,581.1988555586208,2.7964318055924196,2.727073402531141,-6.442360766744452
2024-01-07 19:00:00,581.2051779280885,2.805146901163994,2.4897955206328866,-5.790120349885325
2024-01-07 20:00:00,581.211383050494,2.9387644683936287,1.5452650934173553,-5.275412612305026
2024-01-07 21:00:00,581.2174753812704,3.4918959253205912,0.5441871555980766,-3.153558462189026
2024-01-07 22:00:00,581.2234589920387,3.2962406409272944,1.729554388366087,-2.6692540213320295
2024-01-07 23:00:00,581.2293372843146,2.3499152238994157,3.320163528437885,-2.2594160366519778
2024-01-08 00:00:00,581.2351131011942,0.2757120639248569,1.2440520811174856,-1.0748772462366611
2024-01-08 01:00:00,581.2407889723507,0.5066694309432478,-0.1301245454115615,-2.207333857882411
2024-01-08 02:00:00,581.2463671788382,1.055387735861359,1.933737907625984,-1.9254928223255958
2024-01-08 03:00:00,581.2518496016191,1.8840418961602836,3.697249736310422,-1.3931412340897469
2024-01-08 04:00:00,581.2572377555057,2.0077661281135306,4.999631096417219,-0.9746349800365208
2024-01-08 05:00:00,581.2625330498039,1.0893299885550505,2.6524758011931757,-0.7443388395521341
2024-01-08 06:00:00,581.2677368392884,0.5468366646892946,3.5270254836875314,-0.4015989876652169
2024-01-08 07:00:00,581.272850337634,1.3371094907744236,0.18413906675360486,-0.874098895162068
2024-01-08 08:00:00,581.2778750631938,1.0570204325141503,3.622829607673369,-1.0777251033813382
2024-01-08 09:00:00,581.2828128386936,-1.1953101848599772,-0.21121572836698524,-0.44628692546675247
2024-01-08 10:00:00,581.287665635659,0.353481652300502,-3.2050496086465268,-0.11609767931296433
2024-01-08 11:00:00,581.2924354798597,0.3687765878171376,-2.7533366836100766,0.5421246159332965
2024-01-08 12:00:00,581.2971245068392,1.2423518350005907,-7.910007851183173,-0.6294684906565522
2024-01-08 13:00:00,581.301735339698,2.3726229407759547,-8.565062546913838,-1.299295733560136
2024-01-08 14:00:00,581.306270804956,2.146810284188291,-5.744695258827667,-1.3583858303165928
2024-01-08 15:00:00,581.3107334961946,3.0554383476253406,-5.653729585953539,-1.62244225786636
2024-01-08 16:00:00,581.3151255134454,2.9165500365243133,0.7671256002705443,-1.6788011502402502
2024-01-08 17:00:00,581.3194477757776,4.63357512982202,-0.4539600570452177,-2.6290628485542777
2024-01-08 18:00:00,581.3236996955167,3.3778103091385674,2.2667177136861483,-2.7282277183413717
2024-01-08 19:00:00,581.3278794763762,4.606916993694654,2.105603245762389,-2.240399715833276
2024-01-08 20:00:00,581.3319846970502,4.938776221433386,1.082619625444486,-2.5933805439280833
2024-01-08 21:00:00,581.3360122639793,5.290110794565862,0.08846696261899238,-2.3745900211641953
2024-01-08 22:00:00,581.3399583303014,4.095826569308201,1.3021805433419429,-1.9579654429515925
2024-01-08 23:00:00,581.3438175818418,3.076836120261305,3.229086710808347,-0.9997404129115064
2024-01-09 00:00:00,581.3475838662654,4.274291180552382,1.218419811392451,-0.23029485821024184
2024-01-09 01:00:00,581.3512504068892,3.8280490484871734,-0.2721532581744247,-1.2971461972020193
2024-01-09 02:00:00,581.3548096363309,3.7479978947657173,2.055054319816528,-0.6378618509131325
2024-01-09 03:00:00,581.3582531846321,4.060932742456771,3.99421181520424,-0.9133977422930873
2024-01-09 04:00:00,581.3615721202217,2.5499213627267636,5.597054098015171,-0.7685475809635866
2024-01-09 05:00:00,581.3647571541118,2.2903508576101785,3.546334450856026,-1.84144246257797
2024-01-09 06:00:00,581.3677984880238,3.247408801354368,3.7926278570845686,-1.1578351464627528
2024-01-09 07:00:00,581.3706854802664,2.6675432089537026,0.413212297196014,-0.7314409864160587
2024-01-09 08:00:00,581.3734066683145,3.973306016544143,3.9158567889750926,-0.3425694738337892
2024-01-09 09:00:00,581.3759496328075,3.8161287692778387,0.14867805036177847,-1.6507564524470928
2024-01-09 10:00:00,581.3783015402313,4.394664227700332,-2.822537602957139,-0.8404281649744809
2024-01-09 11:00:00,581.3804496649934,3.473947787552788,-2.623384050593652,-1.4210134019526202
2024-01-09 12:00:00,581.3823812343867,3.8490617070269764,-7.76790848774413,-2.4135344536696732
2024-01-09 13:00:00,581.3840834937323,3.7375129159726157,-8.457863504222013,-1.6537329054828815
2024-01-09 14:00:00,581.3855438112782,4.28202706143054,-5.708973857904995,-1.168597014803784
2024-01-09 15:00:00,581.3867497789272,3.678031038232689,-5.788304923830902,-1.5164758933290146
2024-01-09 16:00:00,581.3876888685489,3.5804463885001496,0.5088470226604228,-1.8869822797095477
2024-01-09 17:00:00,581.3883486687006,3.4034632746363513,-0.8179661533812417,0.6561542100443395
2024-01-09 18:00:00,581.3887172175723,3.385921195396577,1.837277719140313,0.6380838678907856
2024-01-09 19:00:00,581.3887827610415,3.1600091134115473,1.7295540246982828,0.5216541008486827
2024-01-09 20:00:00,581.388533781266,3.3660949799940454,0.6737861102413071,0.7215851284986132
2024-01-09 21:00:00,581.3879587612051,3.635256757306365,-0.3647200253359046,0.5415045068245126
2024-01-09 22:00:00,581.3870455660381,3.8713181997126185,0.7190972287981032,0.33253900545114656
2024-01-09 23:00:00,581.3857813853958,3.703597796343729,3.037005600571704,0.20361521768887686
2024-01-10 00:00:00,581.3841525194537,1.1219764117762452,0.9362700872038896,1.7576009815663054
2024-01-10 01:00:00,581.3821444306645,0.8245488148349978,-0.5772433118030464,0.13055006630345797
2024-01-10 02:00:00,581.3797424015344,-0.5697079379618799,1.9501631795936312,0.4798023568337893
2024-01-10 03:00:00,581.3769316987112,-2.306527070935317,4.004232835245596,-0.25463746302153484
2024-01-10 04:00:00,581.3736974209921,-3.525826669915432,6.1048409213891155,-1.352711672465831
2024-01-10 05:00:00,581.3700244146598,-4.262706151834209,4.29287010260509,-2.4801883654307724
2024-01-10 06:00:00,581.3658977139486,-1.806753210412694,3.9696453299464385,-2.2487898334822587
2024-01-10 07:00:00,581.3613028259114,-1.7457558226886931,0.718428986984093,-1.033975990206868
2024-01-10 08:00:00,581.3562254059008,-0.8969873224168623,4.449385977659771,-1.3886240611436733
2024-01-10 09:00:00,581.3506512547058,-0.01878985246639786,0.6482275948693652,-0.890088997108676
2024-01-10 10:00:00,581.3445663728947,1.0598120250873535,-2.457895551365631,-1.2964828466165645
2024-01-10 11:00:00,581.3379569041155,1.5329972727093946,-2.3246735468485955,-2.276280629976377
2024-01-10 12:00:00,581.3308094585047,0.9400917260214783,-7.613055491721341,-1.9678456928049033
2024-01-10 13:00:00,581.3231110895154,0.5258919979337406,-8.236002067445341,-1.9230010200036323
2024-01-10 14:00:00,581.3148494736897,1.6558033342630551,-5.380533347929675,-1.1301194600230007
2024-01-10 15:00:00,581.3060126980433,1.1420706202078463,-5.739419636986515,-0.2686636812645781
2024-01-10 16:00:00,581.2965891254405,1.0815951242110486,0.5112803269305237,-0.5394645765820366
2024-01-10 17:00:00,581.2865674694335,-1.2480237788431623,-1.1779635247321925,0.8894198341417978
2024-01-10 18:00:00,581.2759371942909,-0.2667017040743076,1.3655650186849624,2.945199491098453
2024-01-10 19:00:00,581.2646887045319,-0.9687297389815512,1.2568093984772006,3.287231635972527
2024-01-10 20:00:00,581.252813275482,-1.0950007568694673,0.15291317981762434,2.3792743015699407
2024-01-10 21:00:00,581.2403031211163,-0.6826052689469861,-1.070886792951572,2.0631889407821875
2024-01-10 22:00:00,581.2271508744536,1.0628375742099934,-0.038439160093704794,0.35845071143007623
2024-01-10 23:00:00,581.2133498275173,1.8929844952725716,2.7270261147886496,-0.35336043757846985
2024-01-11 00:00:00,581.1988946779566,1.570716655027013,0.6133043658278307,0.9170843011885833
2024-01-11 01:00:00,581.1837817171472,1.1194014989679317,-0.8530597743699143,0.7598765582548099
2024-01-11 02:00:00,581.1680082608013,2.4025020132369264,1.7705491734949113,0.3589405524668279
2024-01-11 03:00:00,581.1515720426908,2.396690230963486,3.887203630102454,-0.7754659037567568
2024-01-11 04:00:00,581.1344710355822,0.9213029412518381,6.481175457970357,-1.5669494348044226
2024-01-11 05:00:00,581.1167034285232,1.2560076174844426,4.952534358556073,-1.9652454045637182
2024-01-11 06:00:00,581.0982680563967,3.4016563976382486,4.229082874255277,0.020992671709846183
2024-01-11 07:00:00,581.079164411528,3.585853377559147,1.2175841609942677,0.42739804991849917
2024-01-11 08:00:00,581.0593925926078,3.848865661489981,5.170083694946613,0.2816580509557068
2024-01-11 09:00:00,581.0389538180227,2.4475687339094065,1.314324066217436,0.399153381850532
2024-01-11 10:00:00,581.0178503024326,2.1062617726958024,-2.0482929474624765,0.5141808723341681
2024-01-11 11:00:00,580.9960854050013,1.9623779875137188,-1.898658972991446,0.3601955804764233
2024-01-11 12:00:00,580.9736638899949,2.279327393031963,-7.494729338369282,2.0117380553424367
2024-01-11 13:00:00,580.9505917172515,1.2036929340690676,-8.090585591854394,1.6463009405338462
2024-01-11 14:00:00,580.9268758472432,0.4242237395715165,-5.012118312980795,1.551018726166068
2024-01-11 15:00:00,580.9025242665589,0.18921930897704442,-5.597720169657679,1.9059765941217781
2024-01-11 16:00:00,580.8775457212301,0.1487189413288661,0.6837393326342492,1.419996004806785
2024-01-11 17:00:00,580.8519494893153,-1.3638669333057578,-1.6558162835072976,3.5577337274977165
2024-01-11 18:00:00,580.8257455099201,-2.402367764819701,0.8619459448970184,4.044676310002616
2024-01-11 19:00:00,580.7989441748215,-2.13354262181997,0.6450591897992046,3.8895392571993037
2024-01-11 20:00:00,580.7715562191692,-2.039541487269844,-0.4686981835013716,3.15668345160197
2024-01-11 21:00:00,580.7435930101788,-2.1280108779009197,-1.996712676342095,3.721130544064343
2024-01-11 22:00:00,580.7150672204045,-3.3072726480553456,-0.8927541748498032,4.144959602500512
2024-01-11 23:00:00,580.685992836049,-1.7870917344542931,2.346957538236183,3.66414136016909
2024-01-12 00:00:00,580.656385073425,-1.0572195597032987,0.3634787712458319,4.4273557150324745
2024-01-12 01:00:00,580.6262602793555,-1.0723300151984176,-0.974013274763472,3.6000830106063297
2024-01-12 02:00:00,580.5956355730002,-0.6008433615626245,1.6341918849027401,2.8810159036596628
2024-01-12 03:00:00,580.5645290683923,0.18084418230796473,3.7201361273929456,1.1844906219067428
2024-01-12 04:00:00,580.5329601880784,-0.14153173323563806,6.83271242291281,1.335859122244397
2024-01-12 05:00:00,580.5009497180421,0.3185521704590428,5.701668035346419,2.1588300761523658
2024-01-12 06:00:00,580.4685194268804,-1.396331924406013,4.659090459743893,2.568722037781683
2024-01-12 07:00:00,580.4356919734684,-1.6586342914729357,1.799709387317599,2.6332329306869533
2024-01-12 08:00:00,580.4024912988425,-2.0070058848212966,5.838982797618672,1.9655317883601373
2024-01-12 09:00:00,580.368943102528,-1.8065214105906762,1.9011468725339427,1.966431435528778
2024-01-12 10:00:00,580.3350744891928,-1.2172571967565773,-1.8159266003196601,3.1681093078834417
2024-01-12 11:00:00,580.3009134073476,-3.776410657576662,-1.5082683400713215,3.7237655903004763
2024-01-12 12:00:00,580.2664883672079,-1.512113078057041,-7.371218998530263,4.06684370937945
2024-01-12 13:00:00,580.2318284810677,-0.9502028158492521,-8.080028844165732,3.8584031789471873
2024-01-12 14:00:00,580.1969635298866,-2.151407895922034,-4.865027138684854,3.4194715047202378
2024-01-12 15:00:00,580.1619235148514,-1.95782218967463,-5.567055444564495,2.892954119387677
2024-01-12 16:00:00,580.1267384636042,-1.716100602995084,0.7152309547814398,3.394131184609528
2024-01-12 17:00:00,580.0914382581005,0.4784424530770366,-1.9802422599332055,4.500361548755655
2024-01-12 18:00:00,580.0560523240389,0.6606112835096383,0.5285392848475234,3.8747971076039827
2024-01-12 19:00:00,580.0206095190886,0.3318256117020155,0.14208289770693688,4.325481971502497
2024-01-12 20:00:00,579.9851381779514,0.37703764030129605,-0.8276097588446826,3.495433940591959
2024-01-12 21:00:00,579.9496661728714,0.7738217631315365,-2.6504202880241303,3.156932352021301
2024-01-12 22:00:00,579.9142211064814,-0.6570056571555369,-1.5867607570145321,3.469545307688648
